AtcoCode,Easting,Northing,Longitude,Latitude,StopType,BusStopType
1800NCH4391,383163,405507,-2.255565,53.54593,BCT,HAR
1800NCH3691,382687,406093,-2.262782,53.55118,BCT,HAR
1800NCH0921,382076,409192,-2.272182,53.57901,BCT,HAR
1800NCH0321,379800,415950,-2.306998,53.63967,BCT,HAR
1800NEH4021,382088,410437,-2.272073,53.59021,BCT,HAR
1800EHH0171,396535,395660,-2.053651,53.45768,BCT,HAR
1800EHH0251,392890,395760,-2.108547,53.45854,BCT,HAR
1800EHH0281,391698,395515,-2.126492,53.45632,BCT,HAR
1800EHH0291,391695,395539,-2.126538,53.45654,BCT,HAR
1800EHH0221,392875,395739,-2.108772,53.45835,BCT,HAR
1800EHH0161,396535,395630,-2.05365,53.45741,BCT,HAR
1800EHH0181,394730,395160,-2.080826,53.45317,BCT,HAR
1800NF28191,375384,401212,-2.37262,53.50702,BCT,MKD
1800NF28201,375398,401173,-2.372406,53.50666,BCT,MKD
1800WA41991,372795,405286,-2.412011,53.54351,BCT,MKD
1800WA42001,372790,405322,-2.412089,53.54383,BCT,MKD
1800WA10031,372419,405354,-2.417691,53.5441,BCT,MKD
1800WA10151,372409,405353,-2.417841,53.54409,BCT,CUS
1800WA02651,370827,412076,-2.442345,53.60443,BCT,MKD
1800WA12441,370815,412065,-2.442525,53.60433,BCT,MKD
1800WA10871,364384,409488,-2.539413,53.58077,BCT,MKD
1800SJ04491,378439,392163,-2.325935,53.42582,BCT,MKD
1800EB10561,387618,394740,-2.187905,53.44928,BCT,MKD
1800EB10551,387565,394740,-2.188703,53.44928,BCT,MKD
1800SB32421,381086,394017,-2.286213,53.44258,BCT,MKD
1800SB15301,383720,392350,-2.246472,53.42769,BCT,MKD
1800ED00951,391337,405186,-2.1322,53.54324,BCT,MKD
1800SB15971,384460,395152,-2.235475,53.4529,BCT,MKD
1800SB16491,384412,395182,-2.2362,53.45316,BCT,MKD
1800NE43341,386568,404515,-2.204137,53.53711,BCT,MKD
1800NE07811,387259,404583,-2.193713,53.53774,BCT,MKD
1800NE07821,387271,404459,-2.193527,53.53662,BCT,MKD
1800NEH3391,387199,404550,-2.194617,53.53744,BCT,HAR
1800NEH3472,387267,404539,-2.193591,53.53735,BCT,HAR
1800NEH3471,387267,404539,-2.193591,53.53735,BCT,HAR
1800NEH3361,386646,404528,-2.20296,53.53723,BCT,HAR
1800ED00691,388485,404676,-2.175218,53.5386,BCT,MKD
1800NE00691,388471,404702,-2.175431,53.53884,BCT,MKD
1800NEH1881,388086,404543,-2.181234,53.5374,BCT,HAR
1800NEH1882,388086,404543,-2.181234,53.5374,BCT,HAR
1800SJ11001,378996,388407,-2.317301,53.39208,BCT,MKD
1800SJ11011,379010,388398,-2.31709,53.392,BCT,MKD
1800SBH0121,382513,392091,-2.264622,53.42532,BCT,HAR
1800SBH1571,382617,392245,-2.263066,53.42671,BCT,HAR
1800SBH1572,382617,392245,-2.263066,53.42671,BCT,HAR
1800SBH0122,382513,392091,-2.264622,53.42532,BCT,HAR
1800SG13591,390528,389455,-2.143928,53.40183,BCT,MKD
1800SG13581,390491,389459,-2.144484,53.40187,BCT,MKD
1800SGH1951,390531,389327,-2.143879,53.40068,BCT,HAR
1800SGH1952,390531,389327,-2.143879,53.40068,BCT,HAR
1800WK04391,355045,404563,-2.679748,53.53579,BCT,MKD
1800SB04971,384195,397848,-2.239602,53.47712,BCT,MKD
1800WK04381,355086,404560,-2.679129,53.53576,BCT,MKD
1800SBH1112,384263,397925,-2.238582,53.47781,BCT,HAR
1800SBH0801,384333,397992,-2.23753,53.47842,BCT,HAR
1800WK06571,360658,404922,-2.59511,53.53946,BCT,MKD
1800WK06581,360504,405024,-2.597447,53.54037,BCT,MKD
1800WKH2251,360591,405023,-2.596134,53.54036,BCT,HAR
1800WA17411,365135,410604,-2.528195,53.59085,BCT,MKD
1800WA13231,365137,410612,-2.528166,53.59092,BCT,CUS
1800SBH1851,381856,385402,-2.274122,53.36517,BCT,HAR
1800SBH0421,381857,385418,-2.274108,53.36532,BCT,HAR
1800SBH0422,381858,385383,-2.274091,53.365,BCT,HAR
1800NE19911,388814,411045,-2.170485,53.59586,BCT,MKD
1800NE19921,388861,411088,-2.169776,53.59624,BCT,MKD
1800NE21781,389856,412441,-2.154787,53.60843,BCT,MKD
1800WK36951,364323,400292,-2.539282,53.49811,BCT,MKD
1800WK36961,364317,400282,-2.539371,53.49802,BCT,MKD
1800EH21751,393632,400119,-2.097462,53.49773,BCT,MKD
1800EH38891,396272,396099,-2.057617,53.46162,BCT,MKD
1800EH38901,396258,396081,-2.057827,53.46146,BCT,MKD
1800SB15441,383233,396670,-2.254033,53.4665,BCT,MKD
1800SGH1501,392098,388309,-2.120285,53.39156,BCT,HAR
1800SGH1502,392098,388309,-2.120285,53.39156,BCT,HAR
1800SJ49191,377116,389931,-2.345681,53.4057,BCT,MKD
1800NE02431,388852,405736,-2.169719,53.54814,BCT,MKD
1800ED19621,388862,405693,-2.169567,53.54775,BCT,MKD
1800WKH3011,362224,397233,-2.570553,53.47047,BCT,HAR
1800WKH3012,362224,397233,-2.570553,53.47047,BCT,HAR
1800NE01291,387242,404271,-2.193957,53.53493,BCT,MKD
1800WKH2951,359798,403790,-2.60794,53.52922,BCT,HAR
1800WKH4941,359600,403823,-2.610931,53.5295,BCT,HAR
1800WKH2942,359591,403861,-2.611072,53.52985,BCT,HAR
1800WKH2952,359799,403793,-2.607926,53.52925,BCT,HAR
1800WKH2941,359593,403869,-2.611043,53.52992,BCT,HAR
1800WKH4931,359631,403892,-2.610473,53.53012,BCT,HAR
1800NE01281,387200,404238,-2.194589,53.53464,BCT,MKD
1800WK36351,365760,399343,-2.517517,53.48968,BCT,MKD
1800SB31611,384455,395886,-2.235587,53.45949,BCT,MKD
1800SBH1761,384492,395989,-2.235035,53.46042,BCT,HAR
1800SBH1762,384492,395989,-2.235035,53.46042,BCT,HAR
1800ZZMAAIR1,381932,385387,-2.272979,53.36504,TMU,
1800MNCRIAP0,381941,385389,-2.272844,53.36506,RSE,
1800SBR3231,381955,385391,-2.272634,53.36508,RSE,
1800MABS0C1,381946,385456,-2.272773,53.36566,BCS,
1800MABS0B1,381940,385455,-2.272863,53.36565,BCS,
1800MABS0J1,381980,385459,-2.272262,53.36569,BCS,
1800MABS002,381960,385435,-2.272562,53.36547,BCS,
1800MABS0F1,381964,385458,-2.272503,53.36568,BCS,
1800SBE0251,381921,385369,-2.273144,53.36488,BCE,
1800MABS0H1,381974,385458,-2.272352,53.36568,BCS,
1800MABS0L1,381994,385462,-2.272052,53.36572,BCS,
1800SBQ0281,382026,385476,-2.27157,53.36583,BCQ,
1800MABS001,381969,385449,-2.272427,53.3656,BCS,
1800MABS0A1,381935,385455,-2.272938,53.36565,BCS,
1800MABS0E1,381958,385457,-2.272593,53.36567,BCS,
1800MABS0G1,381970,385458,-2.272413,53.36568,BCS,
1800SBE0241,381896,385423,-2.273523,53.36536,BCE,
1800MABS0D1,381952,385456,-2.272683,53.36566,BCS,
1800MABS0K1,381987,385460,-2.272157,53.3657,BCS,
1800MABS0A,381932,385454,-2.272983,53.36564,BCS,
1800MABS0B,381937,385455,-2.272908,53.36565,BCS,
1800MABS0C,381942,385456,-2.272833,53.36566,BCS,
1800MABS0D,381947,385456,-2.272758,53.36566,BCS,
1800MABS0E,381952,385457,-2.272683,53.36567,BCS,
1800MABS0F,381957,385457,-2.272608,53.36567,BCS,
1800MABS0G,381962,385458,-2.272533,53.36568,BCS,
1800MABS0H,381967,385458,-2.272458,53.36568,BCS,
1800MABS0J,381972,385459,-2.272382,53.36569,BCS,
1800MABS0K,381976,385459,-2.272322,53.36569,BCS,
1800MABS0L,381981,385460,-2.272247,53.3657,BCS,
1800NB02851,383824,398695,-2.245236,53.48472,BCT,MKD
1800CSBS0D1,384309,397926,-2.237889,53.47783,BCS,
1800SBQ0181,384332,397968,-2.237544,53.4782,BCQ,
1800CSBS0B1,384325,397939,-2.237648,53.47794,BCS,
1800CSBS001,384344,397954,-2.237363,53.47808,BCS,
1800CSBS0A1,384333,397946,-2.237528,53.478,BCS,
1800SBE0081,384338,397969,-2.237454,53.47821,BCE,
1800CSBS0C1,384317,397933,-2.237768,53.47789,BCS,
1800SBQ0191,384285,397917,-2.23825,53.47774,BCQ,
1800SB04751,383344,398223,-2.25243,53.48045,BCT,MKD
1800EB03001,386128,394488,-2.210328,53.44697,BCT,MKD
1800EB03002,386128,394488,-2.210328,53.44697,BCT,MKD
1800EBH0402,385300,394547,-2.222798,53.44748,BCT,HAR
1800EBH0401,385291,394550,-2.222934,53.44751,BCT,CUS
1800NE43381,386627,404553,-2.203248,53.53745,BCT,MKD
1800SJH0492,371847,391524,-2.425077,53.41976,BCT,HAR
1800SBR0461,384018,397476,-2.24225,53.47377,RSE,
1800MNCROXR0,384035,397508,-2.241996,53.47406,RSE,
1800EBR0441,384800,397839,-2.230486,53.47706,RSE,
1800EBR4911,384800,397839,-2.230486,53.47706,RSE,
1800MNCRPIC2,384754,397812,-2.231178,53.47681,RSE,
1800MNCRPIC1,384942,397751,-2.228343,53.47627,RSE,
1800MNCRPIC3,384788,397936,-2.230672,53.47793,RSE,
1800MNCRPIC0,384744,397920,-2.231334,53.47778,RSE,
1800WA34161,362499,409321,-2.567862,53.57914,BCT,MKD
1800WF39331,378221,401241,-2.329848,53.5074,BCT,MKD
1800WF21431,374765,402992,-2.382097,53.52298,BCT,MKD
1800ED28291,391012,403188,-2.137046,53.52528,BCT,MKD
